"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-01",,,,,"23.1","H,,S","28.5",",,S","19.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-02",,,,,"22.3","H,,S","26.2",",,S","18.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-03",,,,,"23.9","H,,S",,,"20.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-04",,,,,"24.9","H,,S",,,"21.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-05",,,,,"26.0","H,,S",,,"21.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-06",,,,,"23.7","H,,S","30.3",",,S","19.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-07",,,,,"23.8","H,,S",,,"17.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-08",,,,,"26.9","H,,S",,,"21.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-09",,,,,"27.7","H,,S","32.8",",,S","23.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-10",,,,,"26.8","H,,S",,,"22.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-11",,,,,"25.5","H,,S","32.5",",,S","19.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-12",,,,,"26.4","H,,S","31.8",",,S","21.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-13",,,,,"24.6","H,,S","30.3",",,S","20.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-14",,,,,"25.2","H,,S",,,,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-15",,,,,"25.1","H,,S","29.5",",,S","21.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-16",,,,,"20.7","H,,S","28.3",",,S","13.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-17",,,,,"21.6","H,,S","26.4",",,S","16.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-18",,,,,"25.0","H,,S",,,"21.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-19",,,,,"27.7","H,,S",,,"23.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-20",,,,,"29.4","H,,S",,,"24.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-21",,,,,"26.3","H,,S","34.4",",,S","22.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-22",,,,,"26.3","H,,S",,,"22.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-23",,,,,"26.7","H,,S",,,"23.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-24",,,,,"28.1","H,,S",,,"23.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-25",,,,,"30.2","H,,S",,,"23.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-26",,,,,"28.5","H,,S","36.7",",,S","22.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-27",,,,,"22.0","H,,S","34.3",",,S","15.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-28",,,,,"23.1","H,,S",,,"17.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-29",,,,,"24.8","H,,S","30.0",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-30",,,,,"19.8","H,,S","27.6",",,S","13.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-01-31",,,,,"22.5","H,,S",,,"15.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-01",,,,,"25.4","H,,S",,,"18.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-02",,,,,"27.6","H,,S",,,"21.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-03",,,,,"29.3","H,,S",,,"25.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-04",,,,,"28.9","H,,S","35.0",",,S","24.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-05",,,,,"29.2","H,,S","34.9",",,S","25.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-06","5.1",",,S",,,"29.6","H,,S",,,"23.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-07","0.0",",,S",,,"27.9","H,,S","36.1",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-08",,,,,"24.0","H,,S","30.5",",,S","19.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-09",,,,,"20.9","H,,S","28.6",",,S","15.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-10",,,,,"19.9","H,,S","25.5",",,S","14.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-11",,,,,"22.6","H,,S",,,"18.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-12",,,,,"24.0","H,,S",,,"19.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-13",,,,,"26.2","H,,S",,,"21.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-14",,,,,"26.1","H,,S","31.5",",,S","20.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-15",,,,,"25.3","H,,S",,,"18.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-16",,,,,"29.3","H,,S",,,"24.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-17",,,,,"25.7","H,,S","34.0",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-18","35.1",",,S",,,"22.3","H,,S","30.0",",,S","17.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-19","0.0",",,S",,,"23.6","H,,S",,,"17.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-20",,,,,"20.7","H,,S","29.9",",,S","14.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-21",,,,,"18.2","H,,S","24.5",",,S","13.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-22",,,,,"17.5","H,,S","23.3",",,S","11.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-23",,,,,"20.9","H,,S",,,"14.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-24",,,,,"24.4","H,,S",,,"19.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-25",,,,,"23.2","H,,S","29.8",",,S","18.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-26",,,,,"21.9","H,,S","28.5",",,S","17.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-27",,,,,"23.6","H,,S",,,"17.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-28",,,,,"25.6","H,,S",,,"18.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-02-29",,,,,"25.8","H,,S","32.4",",,S","21.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-01",,,,,"28.7","H,,S",,,"22.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-02",,,,,"28.6","H,,S","34.0",",,S","24.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-03",,,,,"27.0","H,,S","33.0",",,S","22.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-04",,,,,"27.1","H,,S","31.9",",,S","22.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-05",,,,,"26.1","H,,S","32.0",",,S","22.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-06",,,,,"25.3","H,,S","30.9",",,S","21.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-07",,,,,"26.3","H,,S",,,"21.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-08",,,,,"27.7","H,,S",,,"23.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-09",,,,,"24.8","H,,S","33.4",",,S","20.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-10","9.9",",,S",,,"22.1","H,,S","28.3",",,S","19.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-11","0.0",",,S",,,"21.5","H,,S","25.4",",,S","20.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-12",,,,,"23.0","H,,S",,,"18.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-13",,,,,"25.4","H,,S",,,"21.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-14",,,,,"23.8","H,,S","31.4",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-15",,,,,"19.8","H,,S",,,"16.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-16",,,,,"19.6","H,,S","24.5",",,S","14.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-17",,,,,"20.5","H,,S","23.5",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-18","9.1","D,,S",,,"20.7","H,,S",,,"17.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-19",,,,,"20.4","H,,S",,,"16.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-20",,,,,"21.9","H,,S",,,"15.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-21",,,,,"23.4","H,,S","29.8",",,S","18.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-22",,,,,"23.2","H,,S","29.7",",,S","16.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-23",,,,,"24.9","H,,S",,,"21.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-24",,,,,"25.6","H,,S",,,"21.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-25","0.5",",,S",,,"24.7","H,,S","31.0",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-26","0.0",",,S",,,"23.3","H,,S",,,"20.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-27",,,,,"25.1","H,,S",,,"21.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-28",,,,,"25.0","H,,S","29.5",",,S","21.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-29",,,,,"25.3","H,,S",,,"20.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-30",,,,,"24.6","H,,S","30.2",",,S","22.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-03-31",,,,,"22.4","H,,S","27.9",",,S","19.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-01",,,,,"22.1","H,,S",,,"19.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-02",,,"10.0",",,S","18.9","H,,S","24.7",",,S","13.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-03",,,,,"17.1","H,,S","23.5",",,S","11.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-04",,,,,"20.2","H,,S",,,"14.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-05",,,,,"20.4","H,,S","25.7",",,S","15.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-06",,,,,"18.7","H,,S","24.6",",,S","14.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-07",,,,,"14.6","H,,S","20.7",",,S","9.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-08",,,,,"13.8","H,,S","20.0",",,S","8.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-09",,,,,"15.1","H,,S",,,"9.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-10",,,,,"16.7","H,,S",,,"11.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-11",,,,,"19.3","H,,S",,,"15.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-12",,,,,"19.7","H,,S",,,"14.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-13",,,,,"18.8","H,,S","24.8",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-14",,,"10.0",",,S","14.5","H,,S",,,"9.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-15",,,,,"15.3","H,,S",,,"9.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-16",,,,,"14.5","H,,S",,,"8.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-17",,,,,"15.9","H,,S",,,"11.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-18",,,,,"19.0","H,,S",,,"13.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-19",,,,,"20.9","H,,S",,,"17.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-20",,,,,"20.7","H,,S",,,"14.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-21",,,,,"18.8","H,,S","28.9",",,S","16.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-22",,,,,"17.5","H,,S","21.9",",,S","15.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-23",,,,,"20.1","H,,S",,,"16.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-24",,,,,"21.3","H,,S","24.7",",,S","18.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-25",,,,,"19.4","H,,S","23.2",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-26",,,"10.0",",,S","18.1","H,,S",,,"15.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-27",,,,,"18.6","H,,S","21.6",",,S","16.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-28","46.0","D,,S","30.0",",,S","19.2","H,,S","21.3",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-29",,,"30.0",",,S","16.8","H,,S",,,"11.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-04-30",,,,,"16.2","H,,S","23.0",",,S","11.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-01",,,,,"16.9","H,,S","22.5",",,S","12.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-02",,,,,"14.8","H,,S","22.5",",,S","10.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-03",,,,,"17.2","H,,S",,,"11.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-04",,,,,"16.3","H,,S","20.8",",,S","13.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-05",,,,,"14.6","H,,S","19.6",",,S","10.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-06",,,,,"12.1","H,,S","16.9",",,S","8.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-07",,,,,"13.8","H,,S",,,"8.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-08",,,,,"14.2","H,,S","19.6",",,S","9.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-09",,,,,"16.3","H,,S",,,"10.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-10",,,,,"19.2","H,,S",,,"11.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-11",,,,,"18.7","H,,S","25.3",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-12",,,,,"13.3","H,,S","20.8",",,S","7.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-13",,,,,"14.2","H,,S",,,"8.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-14",,,,,"11.6","H,,S","21.0",",,S","5.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-15",,,,,"15.0","H,,S",,,"7.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-16",,,,,"19.8","H,,S",,,"11.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-17",,,,,"20.7","H,,S","28.4",",,S","15.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-18",,,,,"18.3","H,,S","26.9",",,S","14.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-19",,,,,"19.4","H,,S",,,"15.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-20",,,,,"20.1","H,,S","24.5",",,S","16.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-21",,,"10.0",",,S","15.7","H,,S","24.5",",,S","13.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-22",,,,,"13.2","H,,S",,,"10.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-23",,,,,"12.5","H,,S",,,"8.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-24",,,,,"12.2","H,,S",,,"8.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-25",,,,,"14.8","H,,S","18.4",",,S","9.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-26",,,,,"13.8","H,,S",,,"9.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-27",,,,,"14.7","H,,S",,,"9.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-28",,,,,"16.4","H,,S",,,"10.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-29",,,,,"15.4","H,,S","21.8",",,S","10.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-30",,,,,"13.3","H,,S","21.7",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-05-31",,,,,"10.1","H,,S","15.1",",,S","6.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-01",,,,,"10.2","H,,S","14.3",",,S","5.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-02",,,,,"9.4","H,,S",,,"4.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-03",,,,,"12.1","H,,S",,,"5.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-04",,,,,"11.8","H,,S","17.3",",,S","8.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-05",,,,,"12.3","H,,S","16.6",",,S","9.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-06","0.5","D,,S",,,"15.8","H,,S",,,"12.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-07",,,,,"15.4","H,,S","17.2",",,S","13.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-08",,,,,"15.1","H,,S",,,,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-09",,,,,"13.8","H,,S",,,"10.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-10",,,,,"14.1","H,,S",,,"9.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-11",,,,,"12.9","H,,S","20.5",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-12",,,,,"15.4","H,,S",,,"8.7",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-13",,,,,"10.4","H,,S","20.9",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-14",,,,,"7.4","H,,S",,,"1.3",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-15",,,,,"12.0","H,,S",,,"2.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-16",,,,,"17.7","H,,S",,,"10.4",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-17",,,,,"21.8","H,,S",,,"15.5",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-18",,,"30.0",",,S","16.9","H,,S","27.2",",,S","12.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-19",,,,,"13.4","H,,S","18.6",",,S","9.8",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-20",,,,,"13.1","H,,S","16.7",",,S","9.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-21",,,"20.0",",,S","14.2","H,,S",,,"10.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-22",,,,,"12.5","H,,S","18.2",",,S","9.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-23",,,,,"13.9","H,,S","15.4",",,S","12.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-24",,,,,"13.0","H,,S",,,"9.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-25",,,,,"10.3","H,,S","14.5",",,S","6.2",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-26",,,,,"8.5","H,,S",,,"3.1",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-27",,,,,"9.6","H,,S",,,"5.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-28",,,,,"9.6","H,,S","15.2",",,S","3.6",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-29",,,,,"11.5","H,,S","15.1",",,S","4.9",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-06-30","29.7","D,,S","20.0",",,S","11.3","H,,S","13.8",",,S",,
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-07-01",,,"20.0",",,S","8.1","H,,S","12.6",",,S","5.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-07-02",,,,,"7.7","H,,S",,,"4.0",",,S"
"AR000875850","BUENOS AIRES OBSERV, AR","-34.583","-58.483","25.0","2020-07-03",,,,,"9.9","H,,S",,,"6.1",",,S"
